US Topo 7.5-minute map for Clermont East FL,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64c86c5dd34e70357a34ace4,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64c86c5dd34e70357a34ace4,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/FL/FL_Clermont_East_20230728_TM_geo.xml,2023-07-28,2023-07-31T20:22:23.542-06:00,2023-07-31T20:22:21.248-06:00,44398673,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Clermont_East_20230728_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Clermont_East_20230728_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-31
US Topo 7.5-minute map for Crawfordville East FL,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64c322a3d34e70357a330709,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64c322a3d34e70357a330709,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/FL/FL_Crawfordville_East_20230725_TM_geo.xml,2023-07-25,2023-07-27T20:06:29.157-06:00,2023-07-27T20:06:27.029-06:00,54870152,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Crawfordville_East_20230725_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Crawfordville_East_20230725_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-27
US Topo 7.5-minute map for Flagler Beach West FL,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64c322aad34e70357a33071b,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64c322aad34e70357a33071b,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/FL/FL_Flagler_Beach_West_20230725_TM_geo.xml,2023-07-25,2023-07-27T20:06:36.705-06:00,2023-07-27T20:06:34.481-06:00,45090515,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Flagler_Beach_West_20230725_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Flagler_Beach_West_20230725_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-27
US Topo 7.5-minute map for Holder FL,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64c3226bd34e70357a33068d,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64c3226bd34e70357a33068d,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/FL/FL_Holder_20230725_TM_geo.xml,2023-07-25,2023-07-27T20:05:33.250-06:00,2023-07-27T20:05:31.252-06:00,58413458,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Holder_20230725_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Holder_20230725_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-27
US Topo 7.5-minute map for Lake Mary FL,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64c322abd34e70357a33071d,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64c322abd34e70357a33071d,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/FL/FL_Lake_Mary_20230725_TM_geo.xml,2023-07-25,2023-07-27T20:06:38.215-06:00,2023-07-27T20:06:35.382-06:00,54107172,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Lake_Mary_20230725_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Lake_Mary_20230725_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-27
US Topo 7.5-minute map for Middleburg SW FL,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64c322a4d34e70357a33070b,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64c322a4d34e70357a33070b,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/FL/FL_Middleburg_SW_20230725_TM_geo.xml,2023-07-25,2023-07-27T20:06:30.442-06:00,2023-07-27T20:06:28.020-06:00,56538050,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Middleburg_SW_20230725_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Middleburg_SW_20230725_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-27
US Topo 7.5-minute map for Murdock FL,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64c86896d34e70357a34abac,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64c86896d34e70357a34abac,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/FL/FL_Murdock_20230728_TM_geo.xml,2023-07-28,2023-07-31T20:06:17.513-06:00,2023-07-31T20:06:14.804-06:00,59041510,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Murdock_20230728_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Murdock_20230728_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-31
US Topo 7.5-minute map for Orlando East FL,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64c86c66d34e70357a34ace6,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64c86c66d34e70357a34ace6,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/FL/FL_Orlando_East_20230728_TM_geo.xml,2023-07-28,2023-07-31T20:22:33.055-06:00,2023-07-31T20:22:30.309-06:00,52803915,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Orlando_East_20230728_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Orlando_East_20230728_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-31
US Topo 7.5-minute map for Sears FL,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64c322b4d34e70357a330731,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64c322b4d34e70357a330731,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/FL/FL_Sears_20230725_TM_geo.xml,2023-07-25,2023-07-27T20:07:08.011-06:00,2023-07-27T20:06:44.376-06:00,43101619,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Sears_20230725_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Sears_20230725_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-27
US Topo 7.5-minute map for Stokes Ferry FL,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,64c3226bd34e70357a33068f,ScienceBase,,gda,https://www.sciencebase.gov/catalog/item/64c3226bd34e70357a33068f,https://thor-f5.er.usgs.gov/ngtoc/metadata/waf/maps/ustopo/pdf/FL/FL_Stokes_Ferry_20230725_TM_geo.xml,2023-07-25,2023-07-27T20:05:34.160-06:00,2023-07-27T20:05:31.806-06:00,52457068,7.5 x 7.5 minute,Geospatial PDF,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Stokes_Ferry_20230725_TM_geo.pdf,,https://prd-tnm.s3.amazonaws.com/StagedProducts/Maps/USTopo/PDF/FL/FL_Stokes_Ferry_20230725_TM_tn.jpg,,,,,,Layered geospatial PDF 7.5 Minute Quadrangle Map. Layers of geospatial data include orthoimagery roads grids geographic names elevation contours hydrography and other selected map features. This map is derived from GIS (geospatial information system) data. It represents a repackaging of GIS data in traditional map form not creation of new information. The geospatial data in this map are from selected National Map data holdings and other government sources.,processingUrl,2023-07-27
